grid,scenario,kind,condition,latency,pause_length,rotation_period,gate_coverage,coverage_fraction,capture,bypass,attempted_harm,executed_harm,severity,hidden_harm,shadow_channels,first_warning,first_alert,first_containment,containment_delay,false_pause,pause_ticks,correct_answers,work_attempts,task_quality,human_requests,communication_bytes,minority_submitted,minority_delivered,capture_suppressions,pending_human,compliance_errors,audit_records
latency_pause_coverage,minority_warning,unsafe,layered,6,3,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,7,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,6,3,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,7,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,6,3,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,7,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,6,3,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,7,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,6,4,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,8,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,6,4,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,8,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,6,4,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,8,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,6,4,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,8,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,6,4,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,8,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,6,4,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,8,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,6,4,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,8,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,6,4,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,8,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,6,4,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,8,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,6,4,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,8,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,7,1,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,7,1,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,7,1,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,7,1,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,7,1,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,7,1,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,7,1,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,7,1,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,7,1,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,7,1,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,7,2,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,7,2,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,7,2,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,7,2,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,7,2,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,7,2,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,7,2,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,7,2,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,7,2,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,7,2,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,7,3,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,7,3,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,7,3,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,7,3,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,7,3,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,7,3,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,7,3,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,7,3,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,7,3,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,7,3,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,7,4,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,7,4,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,7,4,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,7,4,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,7,4,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,7,4,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,7,4,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,7,4,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,7,4,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,7,4,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,8,1,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,8,1,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,8,1,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,8,1,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,8,1,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,8,1,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,8,1,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,8,1,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,8,1,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,8,1,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,3,1,1,1.0,1,121,1,1,0,False,0,33
latency_pause_coverage,minority_warning,unsafe,layered,8,2,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,8,2,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,8,2,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,8,2,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,8,2,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,8,2,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,8,2,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,8,2,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,8,2,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,8,2,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,121,1,1,0,False,0,32
latency_pause_coverage,minority_warning,unsafe,layered,8,3,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,8,3,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,8,3,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,8,3,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,8,3,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,8,3,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,8,3,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,8,3,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,8,3,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,8,3,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,5,0,1,0.0,1,121,1,1,0,False,0,30
latency_pause_coverage,minority_warning,unsafe,layered,8,4,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,8,4,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,8,4,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,8,4,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,8,4,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,8,4,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,8,4,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,8,4,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,8,4,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,8,4,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,6,0,1,0.0,1,121,1,1,0,False,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,1,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,9,1,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,9,1,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,9,1,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,9,1,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,9,1,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,9,1,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,9,1,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,9,1,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,9,1,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,9,2,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,9,2,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,9,2,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,9,2,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,9,2,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,9,2,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,9,2,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,9,2,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,9,2,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,9,2,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,9,3,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,3,0,1,0.0,1,117,1,1,0,True,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,3,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,3,0,1,0.0,1,117,1,1,0,True,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,3,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,3,0,1,0.0,1,117,1,1,0,True,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,3,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,3,0,1,0.0,1,117,1,1,0,True,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,3,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,3,0,1,0.0,1,117,1,1,0,True,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,3,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,3,0,1,0.0,1,117,1,1,0,True,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,3,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,3,0,1,0.0,1,117,1,1,0,True,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,3,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,3,0,1,0.0,1,117,1,1,0,True,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,3,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,3,0,1,0.0,1,117,1,1,0,True,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,3,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,3,0,1,0.0,1,117,1,1,0,True,0,28
latency_pause_coverage,minority_warning,unsafe,layered,9,4,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,117,1,1,0,True,0,26
latency_pause_coverage,minority_warning,unsafe,layered,9,4,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,117,1,1,0,True,0,26
latency_pause_coverage,minority_warning,unsafe,layered,9,4,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,117,1,1,0,True,0,26
latency_pause_coverage,minority_warning,unsafe,layered,9,4,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,117,1,1,0,True,0,26
latency_pause_coverage,minority_warning,unsafe,layered,9,4,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,117,1,1,0,True,0,26
latency_pause_coverage,minority_warning,unsafe,layered,9,4,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,117,1,1,0,True,0,26
latency_pause_coverage,minority_warning,unsafe,layered,9,4,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,117,1,1,0,True,0,26
latency_pause_coverage,minority_warning,unsafe,layered,9,4,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,117,1,1,0,True,0,26
latency_pause_coverage,minority_warning,unsafe,layered,9,4,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,117,1,1,0,True,0,26
latency_pause_coverage,minority_warning,unsafe,layered,9,4,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,4,0,1,0.0,1,117,1,1,0,True,0,26
latency_pause_coverage,minority_warning,unsafe,layered,10,1,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,10,1,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,10,1,3,hidden:none,0.0,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,10,1,3,hidden:concealment,0.333,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,10,1,3,hidden:escalation,0.333,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,10,1,3,hidden:shadow_channel,0.333,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,10,1,3,hidden:concealment+escalation,0.667,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,10,1,3,hidden:concealment+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,10,1,3,hidden:escalation+shadow_channel,0.667,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,10,1,3,hidden:concealment+escalation+shadow_channel,1.0,False,True,3,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,117,1,1,0,True,0,31
latency_pause_coverage,minority_warning,unsafe,layered,10,2,3,missing_hidden,0.0,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
latency_pause_coverage,minority_warning,unsafe,layered,10,2,3,complete,1.0,False,True,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0,1,117,1,1,0,True,0,30
